DGNS_CD,CC_CD,ACC_CD,DGNS_CD_EFF_STRT_DT,DGNS_CD_EFF_END_DT,MIN_AGE_DGNS_INCLUDE,MAX_AGE_DGNS_EXCLUDE,CC_AGE_SPLIT_MIN_AGE_INC,CC_AGE_SPLIT_MAX_AGE_EXC,CC_SEX_SPLIT
M048,57,0,2016-10-01,2027-12-31,0,999,0,999,X
M049,57,0,2016-10-01,2027-12-31,0,999,0,999,X
M0500,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05011,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05012,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05019,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05021,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05022,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05029,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05031,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05032,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05039,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05041,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05042,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05049,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05051,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05052,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05059,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05061,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05062,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05069,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05071,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05072,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05079,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0509,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0510,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05111,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05112,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05119,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05121,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05122,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05129,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05131,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05132,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05139,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05141,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05142,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05149,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05151,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05152,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05159,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05161,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05162,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05169,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05171,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05172,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05179,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0519,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0520,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05211,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05212,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05219,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05221,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05222,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05229,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05231,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05232,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05239,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05241,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05242,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05249,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05251,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05252,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05259,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05261,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05262,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05269,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05271,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05272,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05279,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0529,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0530,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05311,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05312,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05319,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05321,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05322,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05329,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05331,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05332,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05339,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05341,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05342,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05349,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05351,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05352,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05359,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05361,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05362,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05369,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05371,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05372,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05379,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0539,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0540,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05411,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05412,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05419,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05421,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05422,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05429,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05431,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05432,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05439,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05441,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05442,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05449,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05451,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05452,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05459,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05461,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05462,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05469,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05471,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05472,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05479,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0549,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0550,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05511,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05512,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05519,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05521,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05522,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05529,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05531,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05532,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05539,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05541,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05542,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05549,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05551,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05552,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05559,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05561,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05562,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05569,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05571,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05572,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M05579,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M0559,56,115,2015-10-01,2027-12-31,0,999,0,999,X
M0560,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05611,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05612,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05619,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05621,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05622,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05629,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05631,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05632,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05639,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05641,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05642,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05649,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05651,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05652,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05659,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05661,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05662,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05669,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05671,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05672,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05679,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0569,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0570,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05711,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05712,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05719,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05721,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05722,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05729,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05731,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05732,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05739,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05741,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05742,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05749,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05751,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05752,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05759,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05761,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05762,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05769,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05771,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05772,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05779,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0579,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M057A,56,0,2020-10-01,2027-12-31,0,999,0,999,X
M0580,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05811,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05812,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05819,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05821,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05822,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05829,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05831,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05832,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05839,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05841,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05842,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05849,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05851,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05852,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05859,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05861,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05862,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05869,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05871,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05872,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05879,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0589,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M058A,56,0,2020-10-01,2027-12-31,0,999,0,999,X
M059,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M05A,56,0,2025-10-01,2027-12-31,0,999,0,999,X
M0600,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06011,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06012,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06019,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06021,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06022,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06029,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06031,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06032,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06039,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06041,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06042,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06049,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06051,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06052,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06059,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06061,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06062,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06069,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06071,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06072,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06079,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0608,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0609,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M060A,56,0,2020-10-01,2027-12-31,0,999,0,999,X
M061,56,0,2015-10-01,2027-12-31,15,999,0,999,X
M0620,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06211,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06212,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06219,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06221,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06222,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06229,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06231,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06232,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06239,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06241,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06242,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06249,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06251,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06252,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06259,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06261,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06262,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06269,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06271,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06272,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06279,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0628,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0629,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0630,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06311,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06312,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06319,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06321,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06322,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06329,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06331,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06332,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06339,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06341,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06342,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06349,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06351,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06352,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06359,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06361,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06362,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06369,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06371,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06372,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06379,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0638,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0639,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M064,57,0,2015-10-01,2027-12-31,0,999,0,999,X
M0680,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06811,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06812,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06819,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06821,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06822,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06829,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06831,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06832,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06839,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06841,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06842,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06849,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06851,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06852,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06859,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06861,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06862,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06869,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06871,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06872,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M06879,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0688,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0689,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M068A,56,0,2020-10-01,2027-12-31,0,999,0,999,X
M069,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0800,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08011,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08012,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08019,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08021,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08022,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08029,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08031,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08032,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08039,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08041,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08042,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08049,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08051,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08052,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08059,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08061,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08062,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08069,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08071,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08072,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08079,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0808,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0809,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M080A,56,0,2020-10-01,2027-12-31,0,999,0,999,X
M081,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0820,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08211,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08212,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08219,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08221,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08222,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08229,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08231,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08232,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08239,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08241,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08242,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08249,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08251,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08252,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08259,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08261,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08262,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08269,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08271,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08272,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08279,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0828,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0829,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M082A,56,0,2020-10-01,2027-12-31,0,999,0,999,X
M083,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0840,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08411,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08412,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08419,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08421,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08422,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08429,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08431,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08432,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08439,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08441,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08442,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08449,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08451,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08452,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08459,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08461,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08462,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08469,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08471,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08472,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08479,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0848,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M084A,56,0,2020-10-01,2027-12-31,0,999,0,999,X
M0880,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08811,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08812,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08819,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08821,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08822,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08829,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08831,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08832,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08839,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08841,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08842,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08849,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08851,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08852,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08859,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08861,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08862,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08869,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08871,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08872,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08879,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0888,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0889,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M0890,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08911,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08912,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08919,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08921,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08922,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08929,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08931,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08932,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08939,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08941,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08942,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08949,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08951,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08952,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08959,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08961,56,0,2015-10-01,2027-12-31,0,999,0,999,X
M08962,56,0,2015-10-01,2027-12-31,0,999,0,999,X
